Penetrance,CaseCars,ControlCars,TotControls,TotCases,Scenario
0.15,280,1587,7106336,72045,1
0.15,218,1236,6778400,68674,1
0.15,0,0,7080852,71523,1
0.15,116,662,6979028,70604,1
0.15,0,0,7499174,75749,1
0.15,0,0,6901870,69715,1
0.15,745,4227,6698077,68359,1
0.15,0,0,7202066,72748,1
0.15,0,0,7330348,74043,1
0.15,0,0,7779175,78577,1
0.15,0,0,7085835,71574,1
0.15,60,343,6157226,62250,1
0.15,0,0,7635080,77122,1
0.15,0,0,6948625,70188,1
0.15,103,590,7161801,72438,1
0.15,0,0,6893991,69636,1
0.15,0,0,7479871,75554,1
0.15,0,0,6687225,67547,1
0.15,72,410,6945640,70225,1
0.15,0,0,7317202,73911,1
0.15,163,930,7366024,74557,1
0.15,1517,8598,5991988,61955,1
0.15,0,0,6920984,69908,1
0.15,540,3063,7160037,72832,1
0.15,0,0,6862252,69315,1
0.15,0,0,7043514,71146,1
0.15,1563,8863,8147838,83774,1
0.15,1000,5671,8135928,83123,1
0.15,0,0,6976977,70474,1
0.15,0,0,7310037,73838,1
0.15,0,0,6500676,65663,1
0.15,0,0,6527409,65933,1
0.15,0,0,7139747,72118,1
0.15,0,0,7062725,71340,1
0.15,128,728,6693238,67729,1
0.15,164,931,6888870,69739,1
0.15,222,1261,6688444,67769,1
0.15,0,0,6145650,62077,1
0.15,0,0,8377610,84622,1
0.15,370,2097,7119062,72258,1
0.15,0,0,7475591,75511,1
0.15,738,4185,6285132,64181,1
0.15,0,0,6972170,70425,1
0.15,155,880,8686405,87887,1
0.15,504,2859,7679178,78042,1
0.15,0,0,7135200,72072,1
0.15,600,3403,6334116,64546,1
0.15,0,0,6696827,67644,1
0.15,580,3288,7532251,76630,1
0.15,0,0,7290720,73643,1
0.15,0,0,6911447,69812,1
0.15,0,0,7104443,71762,1
0.15,835,4733,7681048,78373,1
0.15,0,0,6811460,68802,1
0.15,818,4636,7199464,73493,1
0.15,0,0,7393657,74683,1
0.15,1106,6268,6601227,67721,1
0.15,743,4216,7481306,76269,1
0.15,314,1781,7614718,77212,1
0.15,0,0,6728483,67964,1
0.15,0,0,6923680,69936,1
0.15,113,642,7520878,76074,1
0.15,0,0,6464056,65293,1
0.15,201,1142,8027558,81275,1
0.15,0,0,7051849,71230,1
0.15,0,0,7546214,76224,1
0.15,1136,6439,6824991,70010,1
0.15,91,518,7153996,72348,1
0.15,2269,12859,7211992,74987,1
0.15,0,0,7060823,71321,1
0.15,178,1015,7043730,71316,1
0.15,555,3149,7025950,71492,1
0.15,0,0,6534593,66005,1
0.15,0,0,6841736,69108,1
0.15,20,115,6339498,64054,1
0.15,0,0,7361092,74354,1
0.15,0,0,7128493,72004,1
0.15,704,3993,7990509,81375,1
0.15,0,0,6904101,69738,1
0.15,0,0,6430831,64957,1
0.15,0,0,6533043,65990,1
0.15,1137,6444,7011886,71899,1
0.15,34,197,6873677,69463,1
0.15,0,0,6264066,63273,1
0.15,1597,9056,7501101,77274,1
0.15,0,0,7080791,71523,1
0.15,0,0,7716866,77948,1
0.15,1611,9130,8029352,82623,1
0.15,0,0,7193304,72659,1
0.15,0,0,7052541,71237,1
0.15,0,0,6448659,65137,1
0.15,1105,6262,7117293,72933,1
0.15,0,0,6691680,67592,1
0.15,0,0,7216601,72894,1
0.15,0,0,6523883,65897,1
0.15,0,0,7244601,73177,1
0.15,0,0,7302824,73765,1
0.15,0,0,7943812,80240,1
0.15,0,0,7101190,71729,1
0.15,0,0,8584527,86712,1
0.15,0,0,7220427,72933,1
0.15,23,131,6847288,69186,1
0.15,487,2761,7086198,72036,1
0.15,285,1615,6400425,64919,1
0.15,0,0,7862367,79417,1
0.15,692,3922,6900492,70354,1
0.15,0,0,6332406,63963,1
0.15,0,0,7443810,75190,1
0.15,0,0,7727992,78060,1
0.15,0,0,6849035,69182,1
0.15,0,0,7232406,73054,1
0.15,0,0,7049683,71208,1
0.15,0,0,6092290,61538,1
0.15,280,1593,7258944,73586,1
0.15,0,0,6144330,62063,1
0.15,944,5351,7004254,71639,1
0.15,0,0,7767703,78461,1
0.15,441,2505,7039526,71522,1
0.15,0,0,7289116,73627,1
0.15,0,0,6955838,70260,1
0.15,117,667,6100738,61733,1
0.15,0,0,6530244,65962,1
0.15,94,537,7008019,70876,1
0.15,0,0,8004918,80857,1
0.15,0,0,6933606,70036,1
0.15,0,0,7257074,73303,1
0.15,0,0,7574929,76514,1
0.15,98,559,8002665,80927,1
0.15,374,2120,6905303,70103,1
0.15,0,0,7951086,80313,1
0.15,0,0,6114882,61766,1
0.15,0,0,6962810,70331,1
0.15,0,0,7060306,71316,1
0.15,315,1789,6522704,66182,1
0.15,0,0,7386954,74615,1
0.15,0,0,6609871,66766,1
0.15,0,0,6801222,68699,1
0.15,152,866,6483474,65632,1
0.15,576,3269,7729494,78618,1
0.15,313,1777,6854209,69529,1
0.15,0,0,8240039,83232,1
0.15,0,0,7019858,70907,1
0.15,475,2694,6610447,67219,1
0.15,387,2196,7109823,72181,1
0.15,0,0,6888887,69584,1
0.15,0,0,7715764,77937,1
0.15,84,481,7727715,78136,1
0.15,1018,5773,7508618,76804,1
0.15,0,0,6945840,70160,1
0.15,0,0,7554523,76308,1
0.15,269,1528,7084141,71810,1
0.15,0,0,8232569,83157,1
0.15,0,0,6572510,66388,1
0.15,0,0,7576973,76535,1
0.15,0,0,6692131,67597,1
0.15,0,0,6922529,69924,1
0.15,569,3230,7197332,73236,1
0.15,320,1819,7558573,76650,1
0.15,599,3400,8008645,81460,1
0.15,77,438,7439891,75222,1
0.15,0,0,7741781,78199,1
0.15,0,0,6754004,68222,1
0.15,0,0,8009776,80906,1
0.15,630,3575,6055387,61759,1
0.15,0,0,6844010,69131,1
0.15,705,4001,6690286,68243,1
0.15,0,0,7284497,73580,1
0.15,0,0,7211757,72846,1
0.15,0,0,6946475,70166,1
0.15,0,0,7059307,71306,1
0.15,0,0,7350755,74250,1
0.15,0,0,6748149,68163,1
0.15,0,0,6488433,65539,1
0.15,0,0,6738055,68061,1
0.15,0,0,7383219,74577,1
0.15,0,0,7110742,71825,1
0.15,0,0,7789820,78685,1
0.15,621,3525,6440532,65641,1
0.15,0,0,7539216,76153,1
0.15,0,0,7199983,72727,1
0.15,0,0,6954968,70252,1
0.15,0,0,6430002,64949,1
0.15,0,0,6402255,64669,1
0.15,990,5613,7875734,80486,1
0.15,0,0,6490907,65564,1
0.15,1297,7350,6589121,67779,1
0.15,281,1598,6627245,67206,1
0.15,0,0,7484430,75600,1
0.15,0,0,7286168,73597,1
0.15,0,0,7402210,74769,1
0.15,292,1657,6778859,68748,1
0.15,0,0,6998050,70687,1
0.15,796,4511,8149648,83070,1
0.15,0,0,6707622,67753,1
0.15,416,2358,6107137,62080,1
0.15,228,1297,7197547,72917,1
0.15,293,1666,6666887,67618,1
0.15,0,0,7153382,72256,1
0.15,0,0,7769679,78481,1
0.15,0,0,6850785,69199,1
0.15,0,0,7234619,73076,1
0.15,1302,7381,6821067,70127,1
0.15,478,2710,6570034,66814,1
0.15,212,1204,6964623,70549,1
0.15,0,0,6073721,61350,1
0.15,0,0,7171436,72438,1
0.15,513,2911,6492942,66068,1
0.15,799,4528,7341153,74906,1
0.15,1215,6890,6885137,70692,1
0.15,0,0,7533108,76092,1
0.15,0,0,6739029,68070,1
0.15,159,905,7549683,76409,1
0.15,0,0,6938447,70085,1
0.15,0,0,7026541,70975,1
0.15,0,0,7112452,71842,1
0.15,4,26,6911459,69816,1
0.15,490,2780,6644089,67573,1
0.15,0,0,6828607,68975,1
0.15,0,0,7571393,76478,1
0.15,535,3032,7076552,71984,1
0.15,1046,5931,6440136,66037,1
0.15,0,0,7457187,75325,1
0.15,0,0,6877569,69470,1
0.15,112,638,7104972,71872,1
0.15,98,560,6945625,70250,1
0.15,345,1957,8081479,81956,1
0.15,206,1172,7603273,76994,1
0.15,0,0,6895941,69655,1
0.15,337,1911,7256003,73610,1
0.15,1225,6946,7107035,72943,1
0.15,163,930,6940548,70260,1
0.15,524,2970,6966067,70858,1
0.15,424,2408,6591325,66978,1
0.15,344,1952,7322363,74287,1
0.15,228,1296,7715806,78152,1
0.15,0,0,6712269,67800,1
0.15,0,0,7288651,73622,1
0.15,0,0,7202767,72755,1
0.15,0,0,7059348,71306,1
0.15,0,0,7285464,73590,1
0.15,0,0,6858335,69276,1
0.15,1510,8560,6723445,69337,1
0.15,1734,9826,6970484,72043,1
0.15,991,5618,6774168,69360,1
0.15,0,0,6352395,64165,1
0.15,863,4896,6717077,68662,1
0.15,0,0,7779644,78582,1
0.15,425,2409,7508919,76248,1
0.15,494,2801,7245845,73656,1
0.15,125,710,6618962,66976,1
0.15,135,765,6482230,65604,1
0.15,0,0,6721205,67890,1
0.15,0,0,7511573,75874,1
0.15,13,78,7017761,70898,1
0.15,0,0,6679044,67465,1
0.15,0,0,6855904,69251,1
0.15,2,14,8367524,84522,1
0.15,0,0,6922987,69929,1
0.15,104,592,6886823,69661,1
0.15,583,3306,6291727,64102,1
0.15,337,1915,7245808,73507,1
0.15,0,0,7176962,72494,1
0.15,0,0,7481913,75574,1
0.15,0,0,7035783,71068,1
0.15,68,391,6739448,68139,1
0.15,0,0,7018458,70893,1
0.15,37,213,7043025,71176,1
0.15,0,0,6719391,67872,1
0.15,0,0,7221992,72949,1
0.15,242,1372,7386081,74835,1
0.15,0,0,6878639,69481,1
0.15,0,0,6699791,67674,1
0.15,0,0,7144584,72167,1
0.15,11,65,6871918,69423,1
0.15,0,0,7272892,73463,1
0.15,0,0,6435860,65008,1
0.15,2138,12118,6670746,69396,1
0.15,0,0,6625769,66926,1
0.15,0,0,8012548,80934,1
0.15,424,2406,7638872,77560,1
0.15,0,0,7295574,73692,1
0.15,0,0,8122775,82048,1
0.15,0,0,6427355,64922,1
0.15,0,0,7028802,70998,1
0.15,1034,5860,6586929,67509,1
0.15,0,0,7433953,75090,1
0.15,556,3152,6957944,70806,1
0.15,0,0,6377697,64421,1
0.15,537,3045,6607632,67249,1
0.15,257,1459,6797294,68901,1
0.15,1030,5838,7292914,74636,1
0.15,181,1030,7396416,74881,1
0.15,0,0,7503841,75796,1
0.15,0,0,6862342,69316,1
0.15,0,0,6787440,68559,1
0.15,0,0,7125134,71971,1
0.15,0,0,5935442,59953,1
0.15,0,0,7322746,73967,1
0.15,275,1560,7500347,76020,1
0.15,0,0,7339637,74137,1
0.15,0,0,6192773,62553,1
0.15,489,2775,7446922,75682,1
0.15,0,0,7573506,76500,1
0.15,0,0,7262124,73354,1
0.15,705,3999,7207959,73472,1
0.15,0,0,6872115,69415,1
0.15,0,0,6470611,65359,1
0.15,0,0,7635521,77126,1
0.15,288,1632,6731109,68262,1
0.15,0,0,7357085,74313,1
0.15,0,0,7214961,72878,1
0.15,0,0,8168313,82508,1
0.15,0,0,7644908,77221,1
0.15,0,0,7120253,71921,1
0.15,0,0,6855461,69247,1
0.15,0,0,7490949,75666,1
0.15,0,0,6635448,67024,1
0.15,140,798,7663638,77542,1
0.15,533,3022,7961611,80922,1
0.15,0,0,6750276,68184,1
0.15,311,1767,6223416,63155,1
0.15,82,465,7298947,73804,1
0.15,457,2596,7070327,71848,1
0.15,0,0,6677636,67450,1
0.15,0,0,5848743,59078,1
0.15,0,0,6431187,64961,1
0.15,0,0,7913935,79938,1
0.15,0,0,7348341,74225,1
0.15,420,2383,7769725,78878,1
0.15,92,525,8272867,83651,1
0.15,0,0,7178859,72513,1
0.15,0,0,6898095,69677,1
0.15,0,0,7384458,74590,1
0.15,0,0,7120581,71925,1
0.15,240,1360,7053323,71471,1
0.15,0,0,7185989,72585,1
0.15,0,0,7166707,72390,1
0.15,777,4406,6489374,66281,1
0.15,434,2463,7126030,72389,1
0.15,0,0,7546656,76228,1
0.15,541,3070,7046621,71687,1
0.15,67,382,7479381,75612,1
0.15,0,0,8203774,82866,1
0.15,0,0,7207296,72800,1
0.15,0,0,6929366,69993,1
0.15,0,0,6600412,66670,1
0.15,0,0,7255666,73289,1
0.15,0,0,7250205,73234,1
0.15,683,3871,7354617,74932,1
0.15,411,2334,6821162,69288,1
0.15,1393,7897,7616054,78243,1
0.15,342,1939,6552273,66506,1
0.15,213,1208,7460402,75558,1
0.15,949,5380,5992945,61429,1
0.15,1375,7795,6793130,69913,1
0.15,0,0,7010004,70808,1
0.15,0,0,7260941,73342,1
0.15,868,4921,7078617,72319,1
0.15,0,0,7107919,71797,1
0.15,0,0,7361929,74362,1
0.15,81,462,6998037,70763,1
0.15,0,0,6926215,69961,1
0.15,0,0,7730193,78082,1
0.15,0,0,6602298,66689,1
0.15,534,3028,6193761,63066,1
0.15,230,1304,7438385,75352,1
0.15,419,2378,8465970,85909,1
0.15,0,0,6443292,65083,1
0.15,0,0,7897733,79775,1
0.15,0,0,7347775,74219,1
0.15,180,1026,6994348,70819,1
0.15,0,0,6502103,65677,1
0.15,199,1129,7082099,71723,1
0.15,0,0,8047851,81291,1
0.15,0,0,7471611,75470,1
0.15,482,2732,7169592,72874,1
0.15,526,2987,6585602,67017,1
0.15,146,830,7277953,73652,1
0.15,0,0,8124602,82066,1
0.15,0,0,7306487,73802,1
0.15,0,0,6394963,64595,1
0.15,0,0,7702541,77803,1
0.15,95,540,6925904,70048,1
0.15,405,2296,7046297,71556,1
0.15,1008,5716,7004103,71698,1
0.15,0,0,7443336,75185,1
0.15,0,0,6633854,67008,1
0.15,0,0,7826460,79055,1
0.15,0,0,6755917,68241,1
0.15,0,0,6040910,61019,1
0.15,0,0,6907175,69769,1
0.15,0,0,7091069,71626,1
0.15,0,0,6646097,67132,1
0.15,0,0,7417257,74921,1
0.15,0,0,7675648,77531,1
0.15,575,3259,7527371,76576,1
0.15,0,0,7086938,71585,1
0.15,0,0,6916153,69860,1
0.15,1646,9333,7308184,75371,1
0.15,517,2931,7699030,78255,1
0.15,0,0,8070759,81522,1
0.15,0,0,7924048,80040,1
0.15,214,1214,7158496,72509,1
0.15,0,0,7516536,75924,1
0.15,0,0,7236085,73091,1
0.15,0,0,6882415,69519,1
0.15,0,0,6624421,66913,1
0.15,0,0,5685016,57424,1
0.15,0,0,7447859,75230,1
0.15,28,164,7324742,74013,1
0.15,0,0,7139757,72118,1
0.15,395,2244,7299825,74107,1
0.15,183,1039,7533156,76264,1
0.15,0,0,7545695,76219,1
0.15,2224,12606,7014695,72952,1
0.15,0,0,7403508,74782,1
0.15,0,0,7728471,78065,1
0.15,0,0,7098438,71701,1
0.15,451,2562,6881608,69936,1
0.15,408,2318,6795122,69022,1
0.15,0,0,7456983,75323,1
0.15,0,0,7364608,74389,1
0.15,1323,7499,7397743,75971,1
0.15,0,0,6999894,70705,1
0.15,474,2688,7193603,73109,1
0.15,0,0,7033693,71047,1
0.15,0,0,7214831,72877,1
0.15,108,616,6172630,62451,1
0.15,1201,6810,7214984,74010,1
0.15,308,1748,7478408,75829,1
0.15,0,0,6589497,66560,1
0.15,0,0,6595477,66620,1
0.15,1094,6201,6703855,68747,1
0.15,605,3429,6205725,63254,1
0.15,0,0,6780360,68488,1
0.15,654,3708,6840285,69710,1
0.15,0,0,7169432,72418,1
0.15,0,0,7639839,77170,1
0.15,104,591,7940430,80304,1
0.15,1948,11040,7845633,81085,1
0.15,0,0,6999372,70700,1
0.15,0,0,7046259,71174,1
0.15,0,0,7275030,73485,1
0.15,465,2639,7304356,74219,1
0.15,0,0,7273628,73470,1
0.15,813,4611,6451579,65933,1
0.15,0,0,7652285,77295,1
0.15,0,0,7198358,72710,1
0.15,844,4783,7506993,76623,1
0.15,0,0,6692569,67601,1
0.15,416,2359,8068250,81889,1
0.15,0,0,7238580,73116,1
0.15,0,0,7133896,72059,1
0.15,117,666,7889877,79805,1
0.15,0,0,8643327,87306,1
0.15,783,4442,6510184,66497,1
0.15,98,556,6826182,69043,1
0.15,0,0,8137904,82201,1
0.15,947,5369,7222116,73843,1
0.15,0,0,7009540,70803,1
0.15,0,0,8155905,82382,1
0.15,314,1783,6430984,65255,1
0.15,1445,8192,6497690,66995,1
0.15,421,2389,7381828,74960,1
0.15,0,0,6579661,66461,1
0.15,448,2542,6977600,70903,1
0.15,216,1229,7324087,74184,1
0.15,0,0,7340910,74150,1
0.15,298,1691,7982585,80913,1
0.15,0,0,7511421,75872,1
0.15,0,0,6731465,67994,1
0.15,0,0,6728347,67963,1
0.15,418,2375,6607304,67134,1
0.15,0,0,6744280,68124,1
0.15,0,0,7039376,71104,1
0.15,0,0,6649412,67165,1
0.15,325,1845,6540469,66371,1
0.15,323,1832,6490316,65863,1
0.15,219,1244,7057579,71495,1
0.15,0,0,6920231,69901,1
0.15,0,0,7708337,77861,1
0.15,0,0,7301431,73751,1
0.15,0,0,6697295,67649,1
0.15,0,0,7333442,74075,1
0.15,637,3616,6968818,70992,1
0.15,0,0,6571323,66376,1
0.15,411,2330,8493957,86185,1
0.15,0,0,6920048,69899,1
0.15,98,557,7084912,71657,1
0.15,0,0,7586436,76630,1
0.15,377,2142,6931333,70368,1
0.15,1491,8451,7077925,72899,1
0.15,246,1399,6617469,67074,1
0.15,0,0,7319015,73929,1
0.15,1075,6097,6929240,71005,1
0.15,3,22,6716737,67848,1
0.15,0,0,7351010,74252,1
0.15,116,659,7328773,74137,1
0.15,283,1609,6545334,66381,1
0.15,0,0,6815663,68845,1
0.15,79,448,7366030,74478,1
0.15,774,4386,7079092,72235,1
0.15,628,3564,6537735,66629,1
0.15,0,0,7299671,73734,1
0.15,1232,6986,6925849,71119,1
0.15,89,507,7200899,72820,1
0.15,0,0,6577510,66439,1
0.15,0,0,7177538,72500,1
0.15,0,0,6843705,69128,1
0.15,0,0,7463056,75384,1
0.15,0,0,6930369,70003,1
0.15,0,0,6557316,66235,1
0.15,0,0,6605795,66725,1
0.15,1496,8479,7892786,81135,1
0.15,1344,7618,6198344,63876,1
0.15,0,0,7087962,71595,1
0.15,441,2505,6729538,68390,1
0.15,0,0,7410527,74853,1
0.15,0,0,6746723,68148,1
0.15,321,1820,6884726,69845,1
0.15,225,1277,7272049,73667,1
0.15,531,3014,6961605,70819,1
0.15,476,2702,6934410,70493,1
0.15,2013,11411,6886181,71455,1
0.15,0,0,7744925,78231,1
0.15,263,1494,6722028,68147,1
0.15,0,0,6256093,63192,1
0.15,208,1180,6869596,69585,1
0.15,692,3926,7016934,71530,1
0.15,0,0,7745880,78241,1
0.15,0,0,7185005,72575,1
0.15,0,0,7277063,73505,1
0.15,0,0,7718434,77963,1
0.15,0,0,7315088,73889,1
0.15,0,0,7194305,72669,1
0.15,0,0,6565792,66321,1
0.15,348,1977,7844061,79560,1
0.15,219,1246,6859942,69498,1
0.15,59,335,7489486,75706,1
0.15,497,2821,7248126,73681,1
0.15,0,0,7197888,72705,1
0.15,981,5565,6215518,63707,1
0.15,0,0,7301022,73747,1
0.15,0,0,6819266,68881,1
0.15,0,0,7399263,74740,1
0.15,0,0,7730494,78085,1
0.15,370,2099,7854138,79683,1
0.15,465,2636,6757454,68695,1
0.15,214,1217,6611651,66986,1
0.15,1257,7129,7647051,78427,1
0.15,212,1205,7501828,75975,1
0.15,844,4783,6769088,69170,1
0.15,752,4267,7089393,72318,1
0.15,0,0,6328026,63919,1
0.15,690,3915,7733436,78765,1
0.15,1129,6401,7167898,73467,1
0.15,0,0,7595759,76724,1
0.15,0,0,8525551,86116,1
0.15,142,805,7227487,73138,1
0.15,217,1233,7355107,74498,1
0.15,298,1694,7871517,79791,1
0.15,0,0,6979575,70500,1
0.15,0,0,7060313,71316,1
0.15,154,878,6243755,63213,1
0.15,0,0,6432204,64971,1
0.15,0,0,6116772,61785,1
0.15,0,0,6509501,65752,1
0.15,2277,12904,5837034,61106,1
0.15,0,0,7424781,74997,1
0.15,275,1563,7251590,73507,1
0.15,0,0,6776153,68445,1
0.15,585,3317,6702714,68255,1
0.15,16,93,6648481,67171,1
0.15,0,0,6648724,67158,1
0.15,0,0,7020096,70910,1
0.15,0,0,7146941,72191,1
0.15,451,2562,6500421,66085,1
0.15,0,0,6889832,69594,1
0.15,0,0,6782072,68505,1
0.15,0,0,7437268,75123,1
0.15,0,0,7758365,78367,1
0.15,282,1599,7480304,75824,1
0.15,0,0,7630171,77072,1
0.15,0,0,7097460,71691,1
0.15,224,1275,7915460,80165,1
0.15,0,0,7132697,72047,1
0.15,0,0,6955929,70261,1
0.15,0,0,7465294,75407,1
0.15,0,0,6479792,65452,1
0.15,0,0,6260246,63234,1
0.15,0,0,7430871,75059,1
0.15,72,409,7468595,75508,1
0.15,587,3329,7073526,72003,1
0.15,0,0,6976801,70472,1
0.15,307,1743,7013756,71135,1
0.15,0,0,6770670,68390,1
0.15,0,0,6810519,68793,1
0.15,165,936,7049572,71363,1
0.15,516,2930,6709047,68254,1
0.15,0,0,6969478,70398,1
0.15,0,0,7267128,73405,1
0.15,0,0,6604445,66711,1
0.15,590,3347,6969593,70956,1
0.15,0,0,7304795,73785,1
0.15,195,1106,6658386,67440,1
0.15,0,0,6229266,62921,1
0.15,784,4443,7362222,75105,1
0.15,0,0,6262937,63261,1
0.15,1096,6213,7593803,77738,1
0.15,770,4367,7323001,74695,1
0.15,78,444,7006587,70847,1
0.15,1229,6970,6972406,71586,1
0.15,0,0,5817599,58763,1
0.15,0,0,7111715,71835,1
0.15,281,1596,7425139,75266,1
0.15,0,0,7916697,79966,1
0.15,19,112,6714114,67837,1
0.15,90,515,7189870,72709,1
0.15,0,0,7394628,74693,1
0.15,292,1656,7148131,72478,1
0.15,1112,6304,7518173,76989,1
0.15,23,135,6458994,65263,1
0.15,0,0,7006124,70768,1
0.15,678,3848,7588921,77294,1
0.15,552,3132,6834699,69557,1
0.15,711,4033,6839775,69758,1
0.15,0,0,7372998,74474,1
0.15,875,4964,6628460,67779,1
0.15,0,0,7222986,72959,1
0.15,830,4704,7095325,72452,1
0.15,0,0,8027274,81083,1
0.15,0,0,6450087,65152,1
0.15,0,0,9019478,91105,1
0.15,0,0,7490198,75658,1
0.15,230,1307,6325370,64109,1
0.15,0,0,7679248,77568,1
0.15,0,0,6779250,68477,1
0.15,0,0,8138967,82211,1
0.15,0,0,7314735,73886,1
0.15,0,0,6720381,67882,1
0.15,760,4310,6959560,71015,1
0.15,0,0,7302078,73758,1
0.15,0,0,7061408,71327,1
0.15,0,0,7464576,75399,1
0.15,949,5378,7259293,74220,1
0.15,522,2959,6049611,61599,1
0.15,0,0,7278577,73520,1
0.15,1322,7494,6984265,71794,1
0.15,0,0,6298825,63624,1
0.15,0,0,6792200,68608,1
0.15,0,0,7427899,75029,1
0.15,0,0,7401519,74762,1
0.15,0,0,7216965,72898,1
0.15,0,0,7357761,74320,1
0.15,552,3131,7039781,71629,1
0.15,0,0,6434196,64991,1
0.15,217,1234,6626508,67138,1
0.15,0,0,7415191,74900,1
0.15,295,1672,7250989,73520,1
0.15,666,3775,6232516,63582,1
0.15,896,5079,6741329,68938,1
0.15,0,0,6621507,66883,1
0.15,0,0,6581533,66480,1
0.15,0,0,6956688,70269,1
0.15,0,0,7104611,71763,1
0.15,55,316,6951785,70271,1
0.15,848,4811,7688550,78461,1
0.15,0,0,6786879,68554,1
0.15,327,1855,7488476,75949,1
0.15,0,0,6949387,70195,1
0.15,41,235,7050099,71251,1
0.15,790,4482,7058861,72046,1
0.15,0,0,7198717,72714,1
0.15,0,0,8374263,84588,1
0.15,0,0,7536043,76121,1
0.15,156,890,6888377,69726,1
0.15,0,0,6579592,66460,1
0.15,93,533,6281492,63537,1
0.15,0,0,6875881,69453,1
0.15,3758,21299,6829505,72527,1
0.15,0,0,5925339,59851,1
0.15,0,0,6744035,68121,1
0.15,0,0,7378312,74528,1
0.15,0,0,7035780,71068,1
0.15,0,0,7193956,72666,1
0.15,697,3953,7138758,72765,1
0.15,0,0,6300547,63641,1
0.15,273,1550,6896553,69919,1
0.15,0,0,7071218,71426,1
0.15,419,2376,6490634,65956,1
0.15,0,0,7505961,75817,1
0.15,0,0,7646475,77237,1
0.15,0,0,7424125,74991,1
0.15,53,303,7426163,75061,1
0.15,0,0,7257936,73312,1
0.15,0,0,7205209,72779,1
0.15,0,0,7253627,73268,1
0.15,0,0,7075173,71466,1
0.15,0,0,6798869,68675,1
0.15,0,0,6851861,69210,1
0.15,0,0,6251293,63144,1
0.15,688,3905,6346276,64752,1
0.15,0,0,6868998,69383,1
0.15,887,5030,7504930,76643,1
0.15,66,378,7692916,77768,1
0.15,963,5463,7505599,76721,1
0.15,0,0,7500719,75764,1
0.15,0,0,7195615,72682,1
0.15,862,4889,7697737,78567,1
0.15,0,0,7580945,76575,1
0.15,201,1143,7409703,75034,1
0.15,1417,8035,7650823,78616,1
0.15,349,1983,7614131,77239,1
0.15,619,3510,7489368,76233,1
0.15,0,0,7023761,70947,1
0.15,0,0,7752800,78311,1
0.15,0,0,7503018,75788,1
0.15,0,0,7455638,75309,1
0.15,410,2327,7184574,72957,1
0.15,0,0,7598958,76757,1
0.15,0,0,7568923,76453,1
0.15,0,0,5866732,59259,1
0.15,0,0,8112910,81948,1
0.15,0,0,6897400,69670,1
0.15,0,0,6562276,66285,1
0.15,195,1105,7076597,71664,1
0.15,0,0,6375637,64400,1
0.15,266,1509,7142178,72393,1
0.15,0,0,7504257,75800,1
0.15,0,0,7846821,79260,1
0.15,498,2828,6740735,68557,1
0.15,305,1731,6444872,65387,1
0.15,0,0,8033993,81151,1
0.15,35,204,7372491,74502,1
0.15,0,0,7476934,75524,1
0.15,760,4310,7109423,72528,1
0.15,0,0,7006206,70769,1
0.15,198,1127,7713240,78098,1
0.15,0,0,6360972,64252,1
0.15,196,1113,6766343,68531,1
0.15,0,0,6324083,63879,1
0.15,0,0,8031742,81128,1
0.15,0,0,6600231,66668,1
0.15,0,0,7029752,71007,1
0.15,1246,7064,7034533,72230,1
0.15,0,0,6879102,69485,1
0.15,0,0,6558183,66244,1
0.15,0,0,6527955,65938,1
0.15,0,0,7869013,79484,1
0.15,0,0,6933275,70033,1
0.15,0,0,6361184,64254,1
0.15,604,3427,8185654,83252,1
0.15,971,5503,7737498,79071,1
0.15,0,0,6679011,67464,1
0.15,0,0,6895595,69652,1
0.15,0,0,7631420,77085,1
0.15,0,0,7669393,77468,1
0.15,1532,8687,7105565,73217,1
0.15,0,0,7110157,71819,1
0.15,0,0,7935320,80154,1
0.15,1009,5723,7213869,73818,1
0.15,0,0,7555820,76321,1
0.15,298,1695,6589586,66842,1
0.15,330,1872,7555039,76624,1
0.15,0,0,7196132,72688,1
0.15,380,2157,6180708,62789,1
0.15,0,0,6775174,68436,1
0.15,566,3212,7126602,72519,1
0.15,0,0,6829079,68980,1
0.15,0,0,6884966,69545,1
0.15,0,0,7404060,74788,1
0.15,0,0,7878441,79580,1
0.15,0,0,7536504,76126,1
0.15,0,0,7268035,73414,1
0.15,200,1135,7599001,76946,1
0.15,0,0,7426444,75014,1
0.15,0,0,7003122,70738,1
0.15,269,1527,7425466,75258,1
0.15,99,561,6918475,69976,1
0.15,1683,9538,7654548,78905,1
0.15,1275,7231,6581342,67680,1
0.15,94,533,7062599,71427,1
0.15,0,0,8053806,81351,1
0.15,0,0,8025356,81064,1
0.15,0,0,6636937,67039,1
0.15,71,406,6627978,67016,1
0.15,0,0,6461909,65271,1
0.15,664,3767,7320578,74571,1
0.15,36,207,6826931,68992,1
0.15,0,0,7550631,76269,1
0.15,568,3224,7652223,77830,1
0.15,0,0,7404277,74790,1
0.15,0,0,6786786,68553,1
0.15,1061,6015,7045447,72166,1
0.15,646,3661,7126273,72591,1
0.15,197,1121,7333024,74256,1
0.15,56,322,6704489,67774,1
0.15,0,0,6495470,65610,1
0.15,843,4783,6602811,67489,1
0.15,0,0,5923973,59838,1
0.15,0,0,7688888,77665,1
0.15,78,445,7235800,73162,1
0.15,228,1298,6282203,63671,1
